,date,numOccurrences,gender,sentiment,topic
11,2015-12,74,female,negative,feminism
0,2015-01,42,male,neutral,feminism
1,2015-02,31,male,neutral,feminism
2,2015-03,10,male,neutral,feminism
3,2015-04,20,male,neutral,feminism
4,2015-05,9,male,neutral,feminism
5,2015-06,15,male,neutral,feminism
6,2015-07,9,male,neutral,feminism
7,2015-08,20,male,neutral,feminism
8,2015-09,17,male,neutral,feminism
9,2015-10,25,male,neutral,feminism
10,2015-11,8,male,neutral,feminism
11,2015-12,57,male,neutral,feminism
0,2015-01,64,female,neutral,feminism
1,2015-02,68,female,neutral,feminism
2,2015-03,116,female,neutral,feminism
3,2015-04,58,female,neutral,feminism
4,2015-05,38,female,neutral,feminism
5,2015-06,55,female,neutral,feminism
6,2015-07,48,female,neutral,feminism
7,2015-08,164,female,neutral,feminism
8,2015-09,203,female,neutral,feminism
9,2015-10,151,female,neutral,feminism
10,2015-11,301,female,neutral,feminism
11,2015-12,65,female,neutral,feminism
0,2015-01,20,male,positive,feminism
1,2015-02,5,male,positive,feminism
2,2015-03,3,male,positive,feminism
3,2015-04,2,male,positive,feminism
4,2015-05,8,male,positive,feminism
5,2015-06,3,male,positive,feminism
6,2015-07,1,male,positive,feminism
7,2015-08,126,male,positive,feminism
8,2015-09,1,male,positive,feminism
9,2015-10,4,male,positive,feminism
10,2015-11,10,male,positive,feminism
11,2015-12,10,male,positive,feminism
0,2015-01,17,female,positive,feminism
1,2015-02,15,female,positive,feminism
2,2015-03,16,female,positive,feminism
3,2015-04,16,female,positive,feminism
4,2015-05,29,female,positive,feminism
5,2015-06,24,female,positive,feminism
6,2015-07,22,female,positive,feminism
7,2015-08,32,female,positive,feminism
8,2015-09,200,female,positive,feminism
9,2015-10,46,female,positive,feminism
10,2015-11,61,female,positive,feminism
11,2015-12,32,female,positive,feminism
0,2015-01,828,male,negative,gender inequality
1,2015-02,684,male,negative,gender inequality
2,2015-03,839,male,negative,gender inequality
3,2015-04,736,male,negative,gender inequality
4,2015-05,554,male,negative,gender inequality
5,2015-06,371,male,negative,gender inequality
6,2015-07,959,male,negative,gender inequality
7,2015-08,1161,male,negative,gender inequality
8,2015-09,1119,male,negative,gender inequality
9,2015-10,1332,male,negative,gender inequality
10,2015-11,1043,male,negative,gender inequality
11,2015-12,876,male,negative,gender inequality
0,2015-01,504,female,negative,gender inequality
1,2015-02,220,female,negative,gender inequality
2,2015-03,662,female,negative,gender inequality
3,2015-04,511,female,negative,gender inequality
4,2015-05,210,female,negative,gender inequality
5,2015-06,312,female,negative,gender inequality
6,2015-07,392,female,negative,gender inequality
7,2015-08,521,female,negative,gender inequality
8,2015-09,881,female,negative,gender inequality
9,2015-10,416,female,negative,gender inequality
10,2015-11,358,female,negative,gender inequality
11,2015-12,675,female,negative,gender inequality
0,2015-01,640,male,neutral,gender inequality
1,2015-02,480,male,neutral,gender inequality
2,2015-03,986,male,neutral,gender inequality
3,2015-04,850,male,neutral,gender inequality
4,2015-05,409,male,neutral,gender inequality
5,2015-06,364,male,neutral,gender inequality
6,2015-07,878,male,neutral,gender inequality
7,2015-08,1120,male,neutral,gender inequality
8,2015-09,1619,male,neutral,gender inequality
9,2015-10,991,male,neutral,gender inequality
10,2015-11,1373,male,neutral,gender inequality
11,2015-12,924,male,neutral,gender inequality
0,2015-01,406,female,neutral,gender inequality
1,2015-02,421,female,neutral,gender inequality
2,2015-03,687,female,neutral,gender inequality
3,2015-04,716,female,neutral,gender inequality
4,2015-05,279,female,neutral,gender inequality
5,2015-06,278,female,neutral,gender inequality
6,2015-07,604,female,neutral,gender inequality
7,2015-08,770,female,neutral,gender inequality
8,2015-09,1033,female,neutral,gender inequality
9,2015-10,742,female,neutral,gender inequality
10,2015-11,551,female,neutral,gender inequality
11,2015-12,608,female,neutral,gender inequality
0,2015-01,308,male,positive,gender inequality
1,2015-02,244,male,positive,gender inequality
2,2015-03,322,male,positive,gender inequality
3,2015-04,285,male,positive,gender inequality
4,2015-05,145,male,positive,gender inequality
5,2015-06,133,male,positive,gender inequality
6,2015-07,248,male,positive,gender inequality
7,2015-08,808,male,positive,gender inequality
8,2015-09,513,male,positive,gender inequality
9,2015-10,939,male,positive,gender inequality
10,2015-11,447,male,positive,gender inequality
11,2015-12,451,male,positive,gender inequality
0,2015-01,87,female,positive,gender inequality
1,2015-02,180,female,positive,gender inequality
2,2015-03,270,female,positive,gender inequality
3,2015-04,162,female,positive,gender inequality
4,2015-05,85,female,positive,gender inequality
5,2015-06,196,female,positive,gender inequality
6,2015-07,189,female,positive,gender inequality
7,2015-08,294,female,positive,gender inequality
8,2015-09,457,female,positive,gender inequality
9,2015-10,382,female,positive,gender inequality
10,2015-11,201,female,positive,gender inequality
11,2015-12,345,female,positive,gender inequality
0,2015-01,442,male,negative,abortion
1,2015-02,323,male,negative,abortion
2,2015-03,581,male,negative,abortion
3,2015-04,233,male,negative,abortion
4,2015-05,173,male,negative,abortion
5,2015-06,356,male,negative,abortion
6,2015-07,1200,male,negative,abortion
7,2015-08,1853,male,negative,abortion
8,2015-09,2594,male,negative,abortion
9,2015-10,814,male,negative,abortion
10,2015-11,799,male,negative,abortion
11,2015-12,1051,male,negative,abortion
0,2015-01,251,female,negative,abortion
1,2015-02,118,female,negative,abortion
2,2015-03,440,female,negative,abortion
3,2015-04,210,female,negative,abortion
4,2015-05,84,female,negative,abortion
5,2015-06,250,female,negative,abortion
6,2015-07,835,female,negative,abortion
7,2015-08,774,female,negative,abortion
8,2015-09,729,female,negative,abortion
9,2015-10,957,female,negative,abortion
10,2015-11,505,female,negative,abortion
11,2015-12,491,female,negative,abortion
0,2015-01,291,male,neutral,abortion
1,2015-02,149,male,neutral,abortion
2,2015-03,229,male,neutral,abortion
3,2015-04,177,male,neutral,abortion
4,2015-05,198,male,neutral,abortion
5,2015-06,124,male,neutral,abortion
6,2015-07,488,male,neutral,abortion
7,2015-08,632,male,neutral,abortion
8,2015-09,1208,male,neutral,abortion
9,2015-10,380,male,neutral,abortion
10,2015-11,227,male,neutral,abortion
11,2015-12,270,male,neutral,abortion
0,2015-01,251,female,neutral,abortion
1,2015-02,118,female,neutral,abortion
2,2015-03,160,female,neutral,abortion
3,2015-04,163,female,neutral,abortion
4,2015-05,52,female,neutral,abortion
5,2015-06,137,female,neutral,abortion
6,2015-07,229,female,neutral,abortion
7,2015-08,595,female,neutral,abortion
8,2015-09,319,female,neutral,abortion
9,2015-10,291,female,neutral,abortion
10,2015-11,95,female,neutral,abortion
11,2015-12,207,female,neutral,abortion
0,2015-01,23,male,positive,abortion
1,2015-02,4,male,positive,abortion
2,2015-03,52,male,positive,abortion
3,2015-04,3,male,positive,abortion
4,2015-05,1,male,positive,abortion
5,2015-06,10,male,positive,abortion
6,2015-07,13,male,positive,abortion
7,2015-08,51,male,positive,abortion
8,2015-09,36,male,positive,abortion
9,2015-10,8,male,positive,abortion
10,2015-11,14,male,positive,abortion
11,2015-12,8,male,positive,abortion
0,2015-01,11,female,positive,abortion
1,2015-02,5,female,positive,abortion
2,2015-03,16,female,positive,abortion
3,2015-04,4,female,positive,abortion
4,2015-05,10,female,positive,abortion
5,2015-06,4,female,positive,abortion
6,2015-07,61,female,positive,abortion
7,2015-08,9,female,positive,abortion
8,2015-09,31,female,positive,abortion
9,2015-10,14,female,positive,abortion
10,2015-11,62,female,positive,abortion
11,2015-12,10,female,positive,abortion
0,2016-01,38,male,negative,child brides
1,2016-02,1783,male,negative,child brides
2,2016-03,96,male,negative,child brides
3,2016-04,1368,male,negative,child brides
4,2016-05,6027,male,negative,child brides
5,2016-06,110,male,negative,child brides
6,2016-07,2703,male,negative,child brides
7,2016-08,4061,male,negative,child brides
8,2016-09,4612,male,negative,child brides
9,2016-10,8,male,negative,child brides
10,2016-11,110,male,negative,child brides
11,2016-12,3281,male,negative,child brides
0,2016-01,26,female,negative,child brides
1,2016-02,890,female,negative,child brides
2,2016-03,3,female,negative,child brides
3,2016-04,699,female,negative,child brides
4,2016-05,3158,female,negative,child brides
5,2016-06,21,female,negative,child brides
6,2016-07,1270,female,negative,child brides
7,2016-08,1504,female,negative,child brides
8,2016-09,2146,female,negative,child brides
9,2016-10,5,female,negative,child brides
10,2016-11,78,female,negative,child brides
11,2016-12,1513,female,negative,child brides
0,2016-01,43,male,neutral,child brides
1,2016-02,1221,male,neutral,child brides
2,2016-03,15,male,neutral,child brides
3,2016-04,1451,male,neutral,child brides
4,2016-05,3127,male,neutral,child brides
5,2016-06,48,male,neutral,child brides
6,2016-07,2321,male,neutral,child brides
7,2016-08,3207,male,neutral,child brides
8,2016-09,2785,male,neutral,child brides
9,2016-10,13,male,neutral,child brides
10,2016-11,41,male,neutral,child brides
11,2016-12,2762,male,neutral,child brides
0,2016-01,7,female,neutral,child brides
1,2016-02,468,female,neutral,child brides
2,2016-03,4,female,neutral,child brides
3,2016-04,652,female,neutral,child brides
4,2016-05,1278,female,neutral,child brides
5,2016-06,29,female,neutral,child brides
6,2016-07,1101,female,neutral,child brides
7,2016-08,1445,female,neutral,child brides
8,2016-09,1972,female,neutral,child brides
9,2016-10,4,female,neutral,child brides
10,2016-11,18,female,neutral,child brides
11,2016-12,1148,female,neutral,child brides
0,2016-01,16,male,positive,child brides
1,2016-02,492,male,positive,child brides
2,2016-03,4,male,positive,child brides
3,2016-04,614,male,positive,child brides
4,2016-05,1392,male,positive,child brides
5,2016-06,15,male,positive,child brides
6,2016-07,1501,male,positive,child brides
7,2016-08,1890,male,positive,child brides
8,2016-09,2180,male,positive,child brides
9,2016-10,9,male,positive,child brides
10,2016-11,109,male,positive,child brides
11,2016-12,2302,male,positive,child brides
0,2016-01,6,female,positive,child brides
1,2016-02,298,female,positive,child brides
2,2016-03,3,female,positive,child brides
3,2016-04,288,female,positive,child brides
4,2016-05,855,female,positive,child brides
5,2016-06,39,female,positive,child brides
6,2016-07,1246,female,positive,child brides
7,2016-08,1179,female,positive,child brides
8,2016-09,1278,female,positive,child brides
9,2016-10,2,female,positive,child brides
10,2016-11,24,female,positive,child brides
11,2016-12,943,female,positive,child brides
0,2016-01,17,male,negative,sexual harassment
1,2016-02,2236,male,negative,sexual harassment
2,2016-03,7,male,negative,sexual harassment
3,2016-04,1480,male,negative,sexual harassment
4,2016-05,2728,male,negative,sexual harassment
5,2016-06,115,male,negative,sexual harassment
6,2016-07,2264,male,negative,sexual harassment
7,2016-08,3037,male,negative,sexual harassment
8,2016-09,4228,male,negative,sexual harassment
9,2016-10,52,male,negative,sexual harassment
10,2016-11,790,male,negative,sexual harassment
11,2016-12,5036,male,negative,sexual harassment
0,2016-01,15,female,negative,sexual harassment
1,2016-02,510,female,negative,sexual harassment
2,2016-03,10,female,negative,sexual harassment
3,2016-04,518,female,negative,sexual harassment
4,2016-05,1086,female,negative,sexual harassment
5,2016-06,12,female,negative,sexual harassment
6,2016-07,2763,female,negative,sexual harassment
7,2016-08,1894,female,negative,sexual harassment
8,2016-09,2080,female,negative,sexual harassment
9,2016-10,25,female,negative,sexual harassment
10,2016-11,70,female,negative,sexual harassment
11,2016-12,1016,female,negative,sexual harassment
0,2016-01,16,male,neutral,sexual harassment
1,2016-02,705,male,neutral,sexual harassment
2,2016-03,17,male,neutral,sexual harassment
3,2016-04,834,male,neutral,sexual harassment
4,2016-05,2027,male,neutral,sexual harassment
5,2016-06,17,male,neutral,sexual harassment
6,2016-07,2126,male,neutral,sexual harassment
7,2016-08,1226,male,neutral,sexual harassment
8,2016-09,2011,male,neutral,sexual harassment
9,2016-10,7,male,neutral,sexual harassment
10,2016-11,158,male,neutral,sexual harassment
11,2016-12,1424,male,neutral,sexual harassment
0,2016-01,10,female,neutral,sexual harassment
1,2016-02,467,female,neutral,sexual harassment
2,2016-03,9,female,neutral,sexual harassment
3,2016-04,371,female,neutral,sexual harassment
4,2016-05,1116,female,neutral,sexual harassment
5,2016-06,53,female,neutral,sexual harassment
6,2016-07,1234,female,neutral,sexual harassment
7,2016-08,864,female,neutral,sexual harassment
8,2016-09,1431,female,neutral,sexual harassment
9,2016-10,4,female,neutral,sexual harassment
10,2016-11,78,female,neutral,sexual harassment
11,2016-12,768,female,neutral,sexual harassment
0,2016-01,1,male,positive,sexual harassment
1,2016-02,173,male,positive,sexual harassment
2,2016-03,1,male,positive,sexual harassment
3,2016-04,228,male,positive,sexual harassment
4,2016-05,377,male,positive,sexual harassment
5,2016-06,3,male,positive,sexual harassment
6,2016-07,394,male,positive,sexual harassment
7,2016-08,198,male,positive,sexual harassment
8,2016-09,517,male,positive,sexual harassment
9,2016-10,2,male,positive,sexual harassment
10,2016-11,3,male,positive,sexual harassment
11,2016-12,263,male,positive,sexual harassment
0,2016-01,3,female,positive,sexual harassment
1,2016-02,59,female,positive,sexual harassment
2,2016-04,29,female,positive,sexual harassment
3,2016-05,251,female,positive,sexual harassment
4,2016-06,2,female,positive,sexual harassment
5,2016-07,201,female,positive,sexual harassment
6,2016-08,107,female,positive,sexual harassment
7,2016-09,121,female,positive,sexual harassment
8,2016-10,5,female,positive,sexual harassment
9,2016-11,52,female,positive,sexual harassment
10,2016-12,76,female,positive,sexual harassment
0,2016-01,1,male,negative,feminism
1,2016-02,6,male,negative,feminism
2,2016-04,10,male,negative,feminism
3,2016-05,18,male,negative,feminism
4,2016-07,3,male,negative,feminism
5,2016-08,14,male,negative,feminism
6,2016-09,34,male,negative,feminism
7,2016-11,1,male,negative,feminism
8,2016-12,25,male,negative,feminism
0,2016-01,1,female,negative,feminism
1,2016-02,220,female,negative,feminism
2,2016-03,4,female,negative,feminism
3,2016-04,62,female,negative,feminism
4,2016-05,79,female,negative,feminism
5,2016-06,17,female,negative,feminism
6,2016-07,92,female,negative,feminism
7,2016-08,131,female,negative,feminism
8,2016-09,82,female,negative,feminism
9,2016-10,1,female,negative,feminism
10,2016-11,3,female,negative,feminism
11,2016-12,61,female,negative,feminism
0,2016-01,1,male,neutral,feminism
1,2016-02,11,male,neutral,feminism
2,2016-04,55,male,neutral,feminism
3,2016-05,56,male,neutral,feminism
4,2016-07,19,male,neutral,feminism
5,2016-08,70,male,neutral,feminism
6,2016-09,371,male,neutral,feminism
7,2016-11,1,male,neutral,feminism
8,2016-12,13,male,neutral,feminism
0,2016-01,3,female,neutral,feminism
1,2016-02,155,female,neutral,feminism
2,2016-03,5,female,neutral,feminism
3,2016-04,43,female,neutral,feminism
4,2016-05,117,female,neutral,feminism
5,2016-06,129,female,neutral,feminism
6,2016-07,159,female,neutral,feminism
7,2016-08,62,female,neutral,feminism
8,2016-09,288,female,neutral,feminism
9,2016-10,1,female,neutral,feminism
10,2016-11,1,female,neutral,feminism
11,2016-12,111,female,neutral,feminism
0,2016-02,2,male,positive,feminism
1,2016-04,3,male,positive,feminism
2,2016-05,2,male,positive,feminism
3,2016-07,5,male,positive,feminism
4,2016-08,15,male,positive,feminism
5,2016-09,37,male,positive,feminism
6,2016-11,1,male,positive,feminism
7,2016-12,13,male,positive,feminism
0,2016-01,1,female,positive,feminism
1,2016-02,43,female,positive,feminism
2,2016-04,8,female,positive,feminism
3,2016-05,94,female,positive,feminism
4,2016-06,2,female,positive,feminism
5,2016-07,181,female,positive,feminism
6,2016-08,33,female,positive,feminism
7,2016-09,62,female,positive,feminism
8,2016-12,42,female,positive,feminism
0,2016-01,10,male,negative,gender inequality
1,2016-02,418,male,negative,gender inequality
2,2016-03,4,male,negative,gender inequality
3,2016-04,705,male,negative,gender inequality
4,2016-05,2238,male,negative,gender inequality
5,2016-06,22,male,negative,gender inequality
6,2016-07,1739,male,negative,gender inequality
7,2016-08,1255,male,negative,gender inequality
8,2016-09,1120,male,negative,gender inequality
9,2016-10,14,male,negative,gender inequality
10,2016-11,45,male,negative,gender inequality
11,2016-12,791,male,negative,gender inequality
0,2016-01,7,female,negative,gender inequality
1,2016-02,197,female,negative,gender inequality
2,2016-03,4,female,negative,gender inequality
3,2016-04,1271,female,negative,gender inequality
4,2016-05,824,female,negative,gender inequality
5,2016-06,10,female,negative,gender inequality
6,2016-07,559,female,negative,gender inequality
7,2016-08,607,female,negative,gender inequality
8,2016-09,1463,female,negative,gender inequality
9,2016-10,3,female,negative,gender inequality
10,2016-11,10,female,negative,gender inequality
11,2016-12,496,female,negative,gender inequality
0,2016-01,20,male,neutral,gender inequality
1,2016-02,799,male,neutral,gender inequality
2,2016-03,38,male,neutral,gender inequality
3,2016-04,1016,male,neutral,gender inequality
4,2016-05,2109,male,neutral,gender inequality
5,2016-06,39,male,neutral,gender inequality
6,2016-07,1095,male,neutral,gender inequality
7,2016-08,12416,male,neutral,gender inequality
8,2016-09,1981,male,neutral,gender inequality
9,2016-10,11,male,neutral,gender inequality
10,2016-11,19,male,neutral,gender inequality
11,2016-12,1073,male,neutral,gender inequality
0,2016-01,10,female,neutral,gender inequality
1,2016-02,301,female,neutral,gender inequality
2,2016-03,13,female,neutral,gender inequality
3,2016-04,438,female,neutral,gender inequality
4,2016-05,942,female,neutral,gender inequality
5,2016-06,52,female,neutral,gender inequality
6,2016-07,577,female,neutral,gender inequality
7,2016-08,721,female,neutral,gender inequality
8,2016-09,898,female,neutral,gender inequality
9,2016-10,4,female,neutral,gender inequality
10,2016-11,32,female,neutral,gender inequality
11,2016-12,1291,female,neutral,gender inequality
0,2016-01,4,male,positive,gender inequality
1,2016-02,209,male,positive,gender inequality
2,2016-03,4,male,positive,gender inequality
3,2016-04,386,male,positive,gender inequality
4,2016-05,730,male,positive,gender inequality
5,2016-06,9,male,positive,gender inequality
6,2016-07,686,male,positive,gender inequality
7,2016-08,459,male,positive,gender inequality
8,2016-09,576,male,positive,gender inequality
9,2016-10,6,male,positive,gender inequality
10,2016-11,8,male,positive,gender inequality
11,2016-12,585,male,positive,gender inequality
0,2016-01,5,female,positive,gender inequality
1,2016-02,211,female,positive,gender inequality
2,2016-03,4,female,positive,gender inequality
3,2016-04,338,female,positive,gender inequality
4,2016-05,528,female,positive,gender inequality
5,2016-06,9,female,positive,gender inequality
6,2016-07,435,female,positive,gender inequality
7,2016-08,239,female,positive,gender inequality
8,2016-09,591,female,positive,gender inequality
9,2016-10,5,female,positive,gender inequality
10,2016-11,92,female,positive,gender inequality
11,2016-12,326,female,positive,gender inequality
0,2016-01,16,male,negative,abortion
1,2016-02,835,male,negative,abortion
2,2016-03,131,male,negative,abortion
3,2016-04,200,male,negative,abortion
4,2016-05,608,male,negative,abortion
5,2016-06,48,male,negative,abortion
6,2016-07,627,male,negative,abortion
7,2016-08,584,male,negative,abortion
8,2016-09,310,male,negative,abortion
9,2016-10,9,male,negative,abortion
10,2016-11,42,male,negative,abortion
11,2016-12,464,male,negative,abortion
0,2016-01,16,female,negative,abortion
1,2016-02,146,female,negative,abortion
2,2016-03,4,female,negative,abortion
3,2016-04,223,female,negative,abortion
4,2016-05,983,female,negative,abortion
5,2016-06,12,female,negative,abortion
6,2016-07,336,female,negative,abortion
7,2016-08,395,female,negative,abortion
8,2016-09,257,female,negative,abortion
9,2016-10,5,female,negative,abortion
10,2016-11,11,female,negative,abortion
11,2016-12,343,female,negative,abortion
0,2016-01,25,male,neutral,abortion
1,2016-02,582,male,neutral,abortion
2,2016-03,1,male,neutral,abortion
3,2016-04,112,male,neutral,abortion
4,2016-05,254,male,neutral,abortion
5,2016-06,29,male,neutral,abortion
6,2016-07,439,male,neutral,abortion
7,2016-08,88,male,neutral,abortion
8,2016-09,169,male,neutral,abortion
9,2016-10,5,male,neutral,abortion
10,2016-11,6,male,neutral,abortion
11,2016-12,239,male,neutral,abortion
0,2016-01,4,female,neutral,abortion
1,2016-02,180,female,neutral,abortion
2,2016-03,1,female,neutral,abortion
3,2016-04,83,female,neutral,abortion
4,2016-05,561,female,neutral,abortion
5,2016-06,18,female,neutral,abortion
6,2016-07,272,female,neutral,abortion
7,2016-08,94,female,neutral,abortion
8,2016-09,215,female,neutral,abortion
9,2016-11,15,female,neutral,abortion
10,2016-12,694,female,neutral,abortion
0,2016-01,1,male,positive,abortion
1,2016-02,34,male,positive,abortion
2,2016-03,1,male,positive,abortion
3,2016-04,11,male,positive,abortion
4,2016-05,25,male,positive,abortion
5,2016-07,28,male,positive,abortion
6,2016-08,9,male,positive,abortion
7,2016-09,8,male,positive,abortion
8,2016-12,15,male,positive,abortion
0,2016-02,10,female,positive,abortion
1,2016-04,7,female,positive,abortion
2,2016-05,12,female,positive,abortion
3,2016-06,12,female,positive,abortion
4,2016-07,23,female,positive,abortion
5,2016-08,8,female,positive,abortion
6,2016-09,15,female,positive,abortion
7,2016-10,1,female,positive,abortion
8,2016-11,1,female,positive,abortion
9,2016-12,29,female,positive,abortion
0,2017-01,92,male,negative,child brides
1,2017-02,1564,male,negative,child brides
2,2017-03,4106,male,negative,child brides
3,2017-04,4917,male,negative,child brides
4,2017-05,4962,male,negative,child brides
5,2017-06,4497,male,negative,child brides
6,2017-07,5977,male,negative,child brides
7,2017-08,6253,male,negative,child brides
8,2017-09,4441,male,negative,child brides
9,2017-10,5409,male,negative,child brides
10,2017-11,4705,male,negative,child brides
11,2017-12,5893,male,negative,child brides
0,2017-01,81,female,negative,child brides
